timestamp,equipment_id,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2020-02-28 07:30:00,CHILLER-01,130.0,30.5,734.8,195.9,81.0,75.0,84.0,3.0,29.8
2020-02-28 08:00:00,CHILLER-01,103.4,30.9,595.0,144.3,81.0,75.0,84.0,3.0,29.83
2020-02-28 08:30:00,CHILLER-01,115.4,31.3,697.7,183.9,82.0,75.0,79.0,6.0,29.83
2020-02-28 09:00:00,CHILLER-01,107.8,30.8,607.9,155.4,82.0,75.0,79.0,7.0,29.83
2020-02-28 09:30:00,CHILLER-01,97.2,33.5,628.4,142.7,84.0,75.0,74.0,12.0,29.83
2020-02-28 10:00:00,CHILLER-01,119.7,32.5,720.1,192.7,84.0,73.0,70.0,14.0,29.83
2020-02-28 10:30:00,CHILLER-01,124.9,32.0,696.7,201.0,86.0,73.0,66.0,14.0,29.83
2020-02-28 11:00:00,CHILLER-01,124.6,31.7,701.2,197.7,86.0,73.0,66.0,10.0,29.83
2020-02-28 11:30:00,CHILLER-01,123.4,31.5,683.5,193.1,88.0,73.0,62.0,9.0,29.83
2020-02-28 12:00:00,CHILLER-01,123.4,31.5,684.0,192.3,88.0,73.0,62.0,12.0,29.83
2020-02-28 12:30:00,CHILLER-01,124.4,31.7,694.3,195.2,88.0,73.0,62.0,10.0,29.83
2020-02-28 13:00:00,CHILLER-01,122.6,31.6,675.4,192.1,90.0,73.0,59.0,15.0,29.8
2020-02-28 13:30:00,CHILLER-01,122.6,31.5,670.8,190.6,90.0,73.0,59.0,13.0,29.8
2020-02-28 14:00:00,CHILLER-01,123.5,31.8,677.3,194.4,88.0,73.0,62.0,14.0,29.77
2020-02-28 14:30:00,CHILLER-01,122.9,32.0,676.4,195.6,90.0,73.0,59.0,14.0,29.77
2020-02-28 15:00:00,CHILLER-01,123.3,31.9,673.3,195.3,88.0,73.0,62.0,13.0,29.74
2020-02-28 15:30:00,CHILLER-01,122.8,31.9,671.3,194.0,88.0,72.0,58.0,13.0,29.74
2020-02-28 16:00:00,CHILLER-01,124.7,32.0,679.2,196.9,88.0,72.0,58.0,13.0,29.74
2020-02-28 16:30:00,CHILLER-01,126.3,32.1,685.6,198.5,88.0,73.0,62.0,13.0,29.74
2020-02-28 17:00:00,CHILLER-01,124.7,32.1,674.4,196.8,86.0,73.0,66.0,14.0,29.74
2020-02-28 17:30:00,CHILLER-01,123.8,32.0,669.1,194.7,86.0,73.0,66.0,14.0,29.74
2020-02-28 18:00:00,CHILLER-01,122.4,32.0,666.4,195.1,84.0,72.0,66.0,14.0,29.74
2020-02-28 18:30:00,CHILLER-01,119.1,31.6,645.5,187.9,84.0,73.0,70.0,14.0,29.74
2020-02-28 19:00:00,CHILLER-01,104.7,31.3,582.3,159.6,82.0,73.0,74.0,10.0,29.74
2020-02-28 19:30:00,CHILLER-01,89.9,32.4,539.3,121.7,82.0,73.0,74.0,12.0,29.77
2020-02-28 20:00:00,CHILLER-01,101.7,32.4,543.3,121.3,82.0,75.0,79.0,12.0,29.77
2020-02-28 20:30:00,CHILLER-01,98.9,31.9,508.8,126.1,81.0,75.0,84.0,12.0,29.8
2020-02-28 21:00:00,CHILLER-01,98.7,31.9,510.8,125.8,81.0,75.0,84.0,12.0,29.8
2020-02-28 21:30:00,CHILLER-01,97.2,31.8,499.0,123.9,81.0,75.0,84.0,9.0,29.8
2020-02-28 22:00:00,CHILLER-01,96.9,31.8,496.1,124.3,81.0,73.0,79.0,8.0,29.83
2020-02-28 22:30:00,CHILLER-01,96.3,31.7,489.7,123.0,81.0,75.0,84.0,8.0,29.83
2020-02-28 23:00:00,CHILLER-01,95.5,31.6,481.7,120.3,81.0,73.0,79.0,7.0,29.83
2020-02-28 23:30:00,CHILLER-01,94.9,31.4,476.0,119.2,81.0,73.0,79.0,6.0,29.83
2020-02-29 00:00:00,CHILLER-01,92.3,31.2,461.2,115.9,81.0,75.0,84.0,5.0,29.83
2020-02-29 00:30:00,CHILLER-01,90.9,30.9,442.7,111.6,81.0,73.0,79.0,5.0,29.83
2020-02-29 01:00:00,CHILLER-01,90.3,30.8,435.1,108.0,81.0,73.0,79.0,6.0,29.8
2020-02-29 01:30:00,CHILLER-01,89.4,30.6,422.5,107.0,81.0,73.0,79.0,9.0,29.8
2020-02-29 02:00:00,CHILLER-01,85.9,30.5,417.0,104.5,79.0,73.0,83.0,7.0,29.77
2020-02-29 02:30:00,CHILLER-01,86.1,30.4,418.7,105.0,79.0,73.0,83.0,5.0,29.77
2020-02-29 03:00:00,CHILLER-01,84.7,30.1,406.9,101.6,79.0,73.0,83.0,5.0,29.77
2020-02-29 03:30:00,CHILLER-01,84.8,30.0,405.4,100.0,79.0,73.0,83.0,7.0,29.77
2020-02-29 04:00:00,CHILLER-01,84.8,29.9,402.1,99.0,79.0,73.0,83.0,8.0,29.77
2020-02-29 04:30:00,CHILLER-01,84.5,29.8,404.6,99.0,79.0,73.0,83.0,8.0,29.77
2020-02-29 05:00:00,CHILLER-01,84.6,29.8,403.7,99.0,79.0,73.0,83.0,9.0,29.77
2020-02-29 05:30:00,CHILLER-01,84.6,29.9,400.7,99.0,79.0,73.0,83.0,7.0,29.77
2020-02-29 06:00:00,CHILLER-01,84.6,29.9,402.2,99.0,79.0,73.0,83.0,6.0,29.77
2020-02-29 06:30:00,CHILLER-01,85.1,29.9,406.5,99.4,79.0,73.0,83.0,7.0,29.77
2020-02-29 07:00:00,CHILLER-01,91.5,30.2,446.6,104.2,79.0,73.0,83.0,8.0,29.8
2020-02-29 07:30:00,CHILLER-01,106.1,31.3,528.0,112.0,81.0,73.0,79.0,7.0,29.8
2020-02-29 08:00:00,CHILLER-01,101.8,31.2,515.0,112.0,81.0,73.0,79.0,7.0,29.83
2020-02-29 08:30:00,CHILLER-01,103.0,31.4,540.6,114.6,81.0,73.0,79.0,10.0,29.83
2020-02-29 09:00:00,CHILLER-01,102.6,31.4,533.2,113.4,84.0,75.0,74.0,9.0,29.83
2020-02-29 09:30:00,CHILLER-01,108.4,32.2,584.9,127.1,84.0,73.0,70.0,9.0,29.83
2020-02-29 10:00:00,CHILLER-01,110.0,32.5,583.8,129.4,86.0,73.0,66.0,10.0,29.83
2020-02-29 10:30:00,CHILLER-01,110.0,32.3,574.1,126.3,86.0,73.0,66.0,12.0,29.83
2020-02-29 11:00:00,CHILLER-01,111.2,32.5,592.8,130.5,86.0,73.0,66.0,13.0,29.83
2020-02-29 11:30:00,CHILLER-01,111.0,32.4,579.3,128.2,86.0,73.0,66.0,14.0,29.83
2020-02-29 12:00:00,CHILLER-01,110.5,32.3,573.6,126.6,88.0,72.0,58.0,14.0,29.8
2020-02-29 12:30:00,CHILLER-01,110.3,32.5,574.7,127.2,90.0,72.0,55.0,12.0,29.8
2020-02-29 13:00:00,CHILLER-01,109.8,32.6,568.3,126.1,88.0,72.0,58.0,13.0,29.77
2020-02-29 13:30:00,CHILLER-01,109.6,32.8,570.8,128.3,88.0,72.0,58.0,14.0,29.77
2020-02-29 14:00:00,CHILLER-01,110.7,33.1,576.7,130.8,88.0,72.0,58.0,13.0,29.74
2020-02-29 14:30:00,CHILLER-01,111.5,33.4,586.4,134.2,88.0,73.0,62.0,13.0,29.74
2020-02-29 15:00:00,CHILLER-01,111.5,33.3,583.2,133.3,88.0,72.0,58.0,13.0,29.71
2020-02-29 15:30:00,CHILLER-01,111.7,33.2,583.2,132.5,88.0,72.0,58.0,12.0,29.71
2020-02-29 16:00:00,CHILLER-01,111.8,33.4,591.2,135.5,88.0,72.0,58.0,12.0,29.71
2020-02-29 16:30:00,CHILLER-01,111.1,33.6,593.6,137.2,88.0,72.0,58.0,10.0,29.71
2020-02-29 17:00:00,CHILLER-01,110.8,33.5,584.6,135.6,86.0,72.0,62.0,14.0,29.71
2020-02-29 17:30:00,CHILLER-01,109.7,32.7,553.1,124.6,86.0,72.0,62.0,10.0,29.71
2020-02-29 18:00:00,CHILLER-01,109.1,32.3,533.7,119.9,84.0,72.0,66.0,12.0,29.71
2020-02-29 18:30:00,CHILLER-01,109.2,32.6,547.0,121.0,84.0,73.0,70.0,13.0,29.74
2020-02-29 19:00:00,CHILLER-01,108.4,32.7,546.3,123.6,82.0,73.0,74.0,12.0,29.74
2020-02-29 19:30:00,CHILLER-01,103.2,32.2,504.5,127.9,82.0,73.0,74.0,10.0,29.77
2020-02-29 20:00:00,CHILLER-01,104.4,32.1,512.0,123.4,82.0,73.0,74.0,8.0,29.77
2020-02-29 20:30:00,CHILLER-01,103.7,31.9,508.7,125.9,81.0,73.0,79.0,10.0,29.77
2020-02-29 21:00:00,CHILLER-01,102.1,31.7,495.5,123.0,81.0,73.0,79.0,7.0,29.8
2020-02-29 21:30:00,CHILLER-01,100.2,31.3,476.7,118.4,81.0,73.0,79.0,6.0,29.8
2020-02-29 22:00:00,CHILLER-01,99.7,30.8,468.4,113.6,81.0,73.0,79.0,3.0,29.83
2020-02-29 22:30:00,CHILLER-01,98.7,30.6,458.8,111.8,81.0,73.0,79.0,3.0,29.83
2020-02-29 23:00:00,CHILLER-01,98.0,30.4,453.6,108.0,79.0,73.0,83.0,3.0,29.83
2020-02-29 23:30:00,CHILLER-01,98.1,30.3,449.3,108.0,79.0,73.0,83.0,2.0,29.83
2020-03-01 00:00:00,CHILLER-01,95.2,30.1,431.4,104.6,79.0,73.0,83.0,2.0,29.83
2020-03-01 00:30:00,CHILLER-01,93.1,29.8,412.6,99.4,79.0,73.0,83.0,2.0,29.83
2020-03-01 01:00:00,CHILLER-01,92.8,29.8,412.3,99.9,79.0,73.0,83.0,3.0,29.83
2020-03-01 01:30:00,CHILLER-01,89.6,29.6,398.4,97.4,79.0,73.0,83.0,3.0,29.83
2020-03-01 02:00:00,CHILLER-01,89.3,29.6,401.3,96.6,79.0,73.0,83.0,2.0,29.8
2020-03-01 02:30:00,CHILLER-01,88.8,29.4,397.9,96.0,77.0,73.0,89.0,3.0,29.8
2020-03-01 03:00:00,CHILLER-01,89.0,29.4,397.6,96.0,77.0,73.0,89.0,2.0,29.8
2020-03-01 03:30:00,CHILLER-01,89.0,29.4,401.1,96.1,77.0,73.0,89.0,2.0,29.8
2020-03-01 04:00:00,CHILLER-01,89.2,29.5,400.7,96.0,77.0,73.0,89.0,3.0,29.8
2020-03-01 04:30:00,CHILLER-01,88.8,29.4,394.8,96.0,79.0,73.0,83.0,3.0,29.8
2020-03-01 05:00:00,CHILLER-01,88.5,29.5,397.3,96.0,79.0,73.0,83.0,6.0,29.8
2020-03-01 05:30:00,CHILLER-01,88.8,29.5,396.7,96.1,79.0,73.0,83.0,6.0,29.8
2020-03-01 06:00:00,CHILLER-01,89.0,29.5,398.5,96.0,79.0,73.0,83.0,6.0,29.8
2020-03-01 06:30:00,CHILLER-01,89.6,29.5,403.3,97.2,79.0,73.0,83.0,3.0,29.8
2020-03-01 07:00:00,CHILLER-01,94.3,29.8,433.0,101.7,79.0,73.0,83.0,3.0,29.8
2020-03-01 07:30:00,CHILLER-01,100.2,30.3,467.3,110.0,81.0,73.0,79.0,3.0,29.83
2020-03-01 08:00:00,CHILLER-01,102.5,30.6,483.6,113.1,81.0,73.0,79.0,6.0,29.83
2020-03-01 08:30:00,CHILLER-01,101.3,31.0,485.1,115.3,82.0,73.0,74.0,7.0,29.86
2020-03-01 09:00:00,CHILLER-01,98.7,31.3,487.8,117.3,82.0,73.0,74.0,9.0,29.86
2020-03-01 09:30:00,CHILLER-01,101.8,31.8,512.2,119.8,84.0,73.0,70.0,8.0,29.86
2020-03-01 10:00:00,CHILLER-01,105.3,32.0,538.5,117.9,86.0,73.0,66.0,7.0,29.86
2020-03-01 10:30:00,CHILLER-01,105.1,31.8,518.4,116.5,86.0,73.0,66.0,10.0,29.86
2020-03-01 11:00:00,CHILLER-01,104.3,31.7,513.4,115.9,86.0,72.0,62.0,8.0,29.86
2020-03-01 11:30:00,CHILLER-01,103.2,31.8,508.0,123.4,88.0,72.0,58.0,10.0,29.86
2020-03-01 12:00:00,CHILLER-01,102.7,31.7,504.2,124.2,88.0,72.0,58.0,13.0,29.83
2020-03-01 12:30:00,CHILLER-01,101.4,31.7,497.7,122.5,88.0,72.0,58.0,13.0,29.83
2020-03-01 13:00:00,CHILLER-01,106.9,32.0,521.6,119.6,90.0,72.0,55.0,13.0,29.8
2020-03-01 13:30:00,CHILLER-01,108.5,32.0,526.8,117.5,88.0,72.0,58.0,14.0,29.8
2020-03-01 14:00:00,CHILLER-01,109.0,32.3,539.2,119.3,90.0,72.0,55.0,13.0,29.77
2020-03-01 14:30:00,CHILLER-01,109.0,32.4,540.8,121.4,90.0,72.0,55.0,14.0,29.77
2020-03-01 15:00:00,CHILLER-01,109.1,32.6,547.8,122.8,90.0,72.0,55.0,15.0,29.74
2020-03-01 15:30:00,CHILLER-01,108.9,32.6,542.4,123.2,88.0,73.0,62.0,14.0,29.74
2020-03-01 16:00:00,CHILLER-01,109.0,32.5,540.9,122.4,90.0,73.0,59.0,13.0,29.74
2020-03-01 16:30:00,CHILLER-01,109.2,32.4,540.5,120.1,88.0,73.0,62.0,13.0,29.74
2020-03-01 17:00:00,CHILLER-01,105.8,32.2,527.1,120.3,86.0,73.0,66.0,17.0,29.74
2020-03-01 17:30:00,CHILLER-01,103.5,32.3,527.3,123.8,86.0,73.0,66.0,15.0,29.74
2020-03-01 18:00:00,CHILLER-01,103.8,32.2,523.4,122.5,84.0,73.0,70.0,15.0,29.74
2020-03-01 18:30:00,CHILLER-01,103.8,32.4,527.3,123.0,84.0,73.0,70.0,13.0,29.74
2020-03-01 19:00:00,CHILLER-01,101.4,32.4,518.4,125.5,82.0,72.0,70.0,13.0,29.74
2020-03-01 19:30:00,CHILLER-01,99.5,31.9,503.9,125.9,82.0,73.0,74.0,13.0,29.77
2020-03-01 20:00:00,CHILLER-01,98.4,31.6,493.7,122.2,82.0,73.0,74.0,8.0,29.8
2020-03-01 20:30:00,CHILLER-01,96.8,31.1,477.5,117.0,81.0,73.0,79.0,6.0,29.8
2020-03-01 21:00:00,CHILLER-01,96.5,31.0,476.4,115.8,81.0,73.0,79.0,5.0,29.83
2020-03-01 21:30:00,CHILLER-01,95.6,30.9,471.5,114.3,81.0,73.0,79.0,5.0,29.83
2020-03-01 22:00:00,CHILLER-01,95.0,31.0,469.7,114.8,81.0,73.0,79.0,2.0,29.86
2020-03-01 22:30:00,CHILLER-01,94.7,30.9,464.5,113.9,81.0,73.0,79.0,3.0,29.86
2020-03-01 23:00:00,CHILLER-01,94.8,30.9,462.6,114.0,81.0,73.0,79.0,5.0,29.86
2020-03-01 23:30:00,CHILLER-01,94.5,30.8,458.5,111.6,79.0,73.0,83.0,2.0,29.83
2020-03-02 00:00:00,CHILLER-01,90.9,30.4,434.7,107.0,79.0,73.0,83.0,2.0,29.83
2020-03-02 00:30:00,CHILLER-01,87.9,30.0,413.8,101.1,79.0,73.0,83.0,2.0,29.83
2020-03-02 01:00:00,CHILLER-01,85.8,29.8,406.2,98.9,79.0,73.0,83.0,3.0,29.83
2020-03-02 01:30:00,CHILLER-01,84.3,29.7,396.6,96.6,79.0,73.0,83.0,3.0,29.83
2020-03-02 02:00:00,CHILLER-01,83.9,29.7,394.1,97.1,79.0,73.0,83.0,2.0,29.8
2020-03-02 02:30:00,CHILLER-01,84.4,29.8,401.2,99.0,77.0,73.0,89.0,3.0,29.8
2020-03-02 03:00:00,CHILLER-01,85.0,29.8,400.1,98.6,77.0,73.0,89.0,2.0,29.8
2020-03-02 03:30:00,CHILLER-01,84.2,29.6,395.5,96.0,77.0,73.0,89.0,2.0,29.8
2020-03-02 04:00:00,CHILLER-01,83.8,29.5,394.6,96.0,77.0,73.0,89.0,3.0,29.8
2020-03-02 04:30:00,CHILLER-01,84.1,29.5,395.6,96.0,79.0,73.0,83.0,3.0,29.8
2020-03-02 05:00:00,CHILLER-01,89.3,29.9,435.6,100.4,79.0,73.0,83.0,6.0,29.8
2020-03-02 05:30:00,CHILLER-01,95.4,30.5,470.2,108.9,79.0,73.0,83.0,6.0,29.8
2020-03-02 06:00:00,CHILLER-01,96.2,30.3,460.2,108.8,79.0,73.0,83.0,6.0,29.8
2020-03-02 06:30:00,CHILLER-01,100.4,30.7,495.6,112.0,79.0,73.0,83.0,3.0,29.8
2020-03-02 07:00:00,CHILLER-01,108.2,31.2,549.5,118.1,79.0,73.0,83.0,3.0,29.8
2020-03-02 07:30:00,CHILLER-01,115.3,32.0,622.2,135.6,81.0,73.0,79.0,3.0,29.83
2020-03-02 08:00:00,CHILLER-01,113.8,32.0,629.8,136.5,81.0,73.0,79.0,6.0,29.83
2020-03-02 08:30:00,CHILLER-01,112.5,31.9,613.8,133.7,82.0,73.0,74.0,7.0,29.86
2020-03-02 09:00:00,CHILLER-01,110.8,32.0,603.0,129.8,82.0,73.0,74.0,9.0,29.86
2020-03-02 09:30:00,CHILLER-01,111.8,32.5,619.3,136.6,84.0,73.0,70.0,8.0,29.86
2020-03-02 10:00:00,CHILLER-01,112.8,32.8,627.9,141.1,86.0,73.0,66.0,7.0,29.86
2020-03-02 10:30:00,CHILLER-01,113.1,32.9,629.5,141.0,86.0,73.0,66.0,10.0,29.86
2020-03-02 11:00:00,CHILLER-01,113.3,33.0,633.5,143.8,86.0,72.0,62.0,8.0,29.86
2020-03-02 11:30:00,CHILLER-01,113.3,33.1,630.9,143.8,88.0,72.0,58.0,10.0,29.86
2020-03-02 12:00:00,CHILLER-01,113.1,33.3,628.3,144.0,88.0,72.0,58.0,13.0,29.83
2020-03-02 12:30:00,CHILLER-01,112.7,33.4,624.7,144.0,88.0,72.0,58.0,13.0,29.83
2020-03-02 13:00:00,CHILLER-01,113.1,33.6,623.6,144.0,90.0,72.0,55.0,13.0,29.8
2020-03-02 13:30:00,CHILLER-01,114.7,33.8,621.7,144.0,88.0,72.0,58.0,14.0,29.8
2020-03-02 14:00:00,CHILLER-01,115.1,33.8,627.4,143.9,90.0,72.0,55.0,13.0,29.77
2020-03-02 14:30:00,CHILLER-01,115.1,33.6,631.2,143.5,90.0,72.0,55.0,14.0,29.77
2020-03-02 15:00:00,CHILLER-01,115.8,33.6,631.5,144.0,90.0,72.0,55.0,15.0,29.74
2020-03-02 15:30:00,CHILLER-01,116.4,33.8,638.5,143.8,88.0,73.0,62.0,14.0,29.74
2020-03-02 16:00:00,CHILLER-01,129.3,32.0,762.9,222.7,90.0,73.0,59.0,13.0,29.74
2020-03-02 16:30:00,CHILLER-01,130.3,31.0,687.4,190.8,88.0,73.0,62.0,13.0,29.74
2020-03-02 17:00:00,CHILLER-01,130.3,30.9,695.0,191.0,86.0,73.0,66.0,17.0,29.74
2020-03-02 17:30:00,CHILLER-01,125.3,30.4,654.1,178.2,86.0,73.0,66.0,15.0,29.74
2020-03-02 18:00:00,CHILLER-01,124.1,30.2,634.6,174.5,84.0,73.0,70.0,15.0,29.74
2020-03-02 18:30:00,CHILLER-01,92.1,31.9,591.4,128.9,84.0,73.0,70.0,13.0,29.74
2020-03-02 19:00:00,CHILLER-01,103.4,32.6,585.9,133.0,82.0,72.0,70.0,13.0,29.74
2020-03-02 19:30:00,CHILLER-01,100.8,31.2,493.6,106.8,82.0,73.0,74.0,13.0,29.77
2020-03-02 20:00:00,CHILLER-01,101.1,31.3,500.8,107.3,82.0,73.0,74.0,8.0,29.8
2020-03-02 20:30:00,CHILLER-01,101.0,31.4,504.0,108.3,81.0,73.0,79.0,6.0,29.8
2020-03-02 21:00:00,CHILLER-01,99.3,31.3,492.5,106.8,81.0,73.0,79.0,5.0,29.83
2020-03-02 21:30:00,CHILLER-01,97.8,31.1,481.0,105.0,81.0,73.0,79.0,5.0,29.83
2020-03-02 22:00:00,CHILLER-01,97.9,31.2,488.1,105.6,81.0,73.0,79.0,2.0,29.86
2020-03-02 22:30:00,CHILLER-01,96.8,31.1,475.9,105.8,81.0,73.0,79.0,3.0,29.86
2020-03-02 23:00:00,CHILLER-01,95.5,30.9,464.1,104.8,81.0,73.0,79.0,5.0,29.86
2020-03-02 23:30:00,CHILLER-01,96.3,30.9,468.3,104.9,79.0,73.0,83.0,2.0,29.83
2020-03-03 00:00:00,CHILLER-01,93.8,30.8,457.4,105.9,79.0,73.0,83.0,2.0,29.83
2020-03-03 00:30:00,CHILLER-01,91.8,30.6,437.9,105.9,79.0,73.0,83.0,2.0,29.83
2020-03-03 01:00:00,CHILLER-01,92.4,30.5,432.0,104.9,79.0,73.0,83.0,3.0,29.83
2020-03-03 01:30:00,CHILLER-01,92.0,30.4,423.9,103.3,79.0,73.0,83.0,3.0,29.83
2020-03-03 02:00:00,CHILLER-01,91.8,30.3,421.6,102.2,79.0,73.0,83.0,2.0,29.8
2020-03-03 02:30:00,CHILLER-01,90.8,30.2,416.5,101.0,77.0,73.0,89.0,3.0,29.8
2020-03-03 03:00:00,CHILLER-01,85.5,30.1,409.7,99.2,77.0,73.0,89.0,2.0,29.8
2020-03-03 03:30:00,CHILLER-01,84.7,30.0,409.4,99.2,77.0,73.0,89.0,2.0,29.8
2020-03-03 04:00:00,CHILLER-01,84.4,30.0,414.4,99.1,77.0,73.0,89.0,3.0,29.8
2020-03-03 04:30:00,CHILLER-01,84.4,30.1,413.9,99.7,79.0,73.0,83.0,3.0,29.8
2020-03-03 05:00:00,CHILLER-01,87.7,30.2,425.0,101.9,79.0,73.0,83.0,6.0,29.8
2020-03-03 05:30:00,CHILLER-01,88.4,30.4,438.0,104.9,79.0,73.0,83.0,6.0,29.8
2020-03-03 06:00:00,CHILLER-01,90.9,30.4,455.0,105.5,79.0,73.0,83.0,6.0,29.8
2020-03-03 06:30:00,CHILLER-01,100.5,31.2,510.8,109.3,79.0,73.0,83.0,3.0,29.8
2020-03-03 15:30:00,CHILLER-01,127.7,31.5,704.3,196.9,88.0,73.0,62.0,14.0,29.74
2020-03-03 16:00:00,CHILLER-01,127.8,31.6,706.0,197.4,90.0,73.0,59.0,13.0,29.74
2020-03-03 16:30:00,CHILLER-01,127.1,31.4,702.0,193.1,88.0,73.0,62.0,13.0,29.74
2020-03-03 17:00:00,CHILLER-01,126.0,31.5,694.1,192.3,86.0,73.0,66.0,17.0,29.74
2020-03-03 17:30:00,CHILLER-01,124.3,31.3,682.0,189.9,86.0,73.0,66.0,15.0,29.74
2020-03-03 18:00:00,CHILLER-01,121.3,30.9,662.4,181.6,84.0,73.0,70.0,15.0,29.74
2020-03-03 18:30:00,CHILLER-01,118.6,30.6,645.6,176.6,84.0,73.0,70.0,13.0,29.74
2020-03-03 19:00:00,CHILLER-01,104.9,30.8,594.5,155.1,82.0,72.0,70.0,13.0,29.74
2020-03-03 19:30:00,CHILLER-01,89.9,32.7,553.1,125.0,82.0,73.0,74.0,13.0,29.77
2020-03-03 20:00:00,CHILLER-01,100.4,32.8,546.1,124.1,82.0,73.0,74.0,8.0,29.8
2020-03-03 20:30:00,CHILLER-01,98.8,32.4,612.4,117.1,81.0,73.0,79.0,6.0,29.8
2020-03-03 21:00:00,CHILLER-01,97.8,32.3,517.0,115.7,81.0,73.0,79.0,5.0,29.83
2020-03-03 21:30:00,CHILLER-01,96.1,32.1,507.2,113.0,81.0,73.0,79.0,5.0,29.83
2020-03-03 22:00:00,CHILLER-01,95.8,32.2,507.9,113.2,81.0,73.0,79.0,2.0,29.86
2020-03-03 22:30:00,CHILLER-01,94.6,32.1,500.5,111.6,81.0,73.0,79.0,3.0,29.86
2020-03-03 23:00:00,CHILLER-01,94.3,32.3,503.4,112.7,81.0,73.0,79.0,5.0,29.86
2020-03-03 23:30:00,CHILLER-01,94.5,32.4,501.7,112.8,79.0,73.0,83.0,2.0,29.83
2020-03-04 00:00:00,CHILLER-01,93.3,32.3,492.2,111.5,79.0,73.0,83.0,2.0,29.83
2020-03-04 00:30:00,CHILLER-01,92.5,32.0,475.8,107.3,79.0,73.0,83.0,2.0,29.83
2020-03-04 01:00:00,CHILLER-01,92.5,31.9,470.7,105.2,79.0,73.0,83.0,3.0,29.83
2020-03-04 01:30:00,CHILLER-01,91.6,31.8,461.9,105.1,79.0,73.0,83.0,3.0,29.83
2020-03-04 02:00:00,CHILLER-01,92.1,31.9,463.2,106.3,79.0,73.0,83.0,2.0,29.8
2020-03-04 02:30:00,CHILLER-01,91.4,31.8,459.8,105.2,77.0,73.0,89.0,3.0,29.8
2020-03-04 03:00:00,CHILLER-01,91.5,31.7,461.7,105.0,77.0,73.0,89.0,2.0,29.8
2020-03-04 03:30:00,CHILLER-01,91.2,31.7,457.5,105.0,77.0,73.0,89.0,2.0,29.8
2020-03-04 04:00:00,CHILLER-01,91.2,31.6,457.2,104.1,77.0,73.0,89.0,3.0,29.8
2020-03-04 04:30:00,CHILLER-01,91.0,31.4,452.5,102.0,79.0,73.0,83.0,3.0,29.8
2020-03-04 05:00:00,CHILLER-01,91.1,31.2,451.5,100.4,79.0,73.0,83.0,6.0,29.8
2020-03-04 05:30:00,CHILLER-01,92.0,31.4,470.5,103.3,79.0,73.0,83.0,6.0,29.8
2020-03-04 06:00:00,CHILLER-01,95.6,31.7,503.0,109.6,79.0,73.0,83.0,6.0,29.8
2020-03-04 06:30:00,CHILLER-01,101.4,32.3,531.8,118.7,79.0,73.0,83.0,3.0,29.8
2020-03-04 07:00:00,CHILLER-01,106.4,32.4,560.7,124.1,79.0,73.0,83.0,3.0,29.8
2020-03-04 07:30:00,CHILLER-01,114.1,33.3,616.3,144.8,81.0,73.0,79.0,3.0,29.83
2020-03-04 08:00:00,CHILLER-01,128.3,31.1,751.4,208.0,81.0,73.0,79.0,6.0,29.83
2020-03-04 08:30:00,CHILLER-01,121.1,30.6,668.2,179.6,82.0,73.0,74.0,7.0,29.86
2020-03-04 09:00:00,CHILLER-01,118.7,30.7,660.4,180.6,82.0,73.0,74.0,9.0,29.86
2020-03-04 09:30:00,CHILLER-01,119.5,30.9,657.9,181.2,84.0,73.0,70.0,8.0,29.86
2020-03-04 10:00:00,CHILLER-01,121.0,31.2,676.1,186.0,86.0,73.0,66.0,7.0,29.86
2020-03-04 10:30:00,CHILLER-01,122.2,31.2,681.9,188.1,86.0,73.0,66.0,10.0,29.86
2020-03-04 11:00:00,CHILLER-01,123.2,31.3,682.5,188.5,86.0,72.0,62.0,8.0,29.86
2020-03-04 11:30:00,CHILLER-01,123.2,31.3,684.4,189.8,88.0,72.0,58.0,10.0,29.86
2020-03-04 12:00:00,CHILLER-01,122.2,31.2,677.8,186.3,88.0,72.0,58.0,13.0,29.83
2020-03-04 12:30:00,CHILLER-01,122.3,31.2,677.5,186.4,88.0,72.0,58.0,13.0,29.83
2020-03-04 13:00:00,CHILLER-01,124.2,31.2,684.1,188.7,90.0,72.0,55.0,13.0,29.8
2020-03-04 13:30:00,CHILLER-01,126.7,31.3,695.2,191.9,88.0,72.0,58.0,14.0,29.8
2020-03-04 14:00:00,CHILLER-01,126.5,31.2,693.4,189.4,90.0,72.0,55.0,13.0,29.77
2020-03-04 14:30:00,CHILLER-01,126.6,31.1,687.7,188.3,90.0,72.0,55.0,14.0,29.77
2020-03-04 15:00:00,CHILLER-01,127.4,31.3,697.3,191.8,90.0,72.0,55.0,15.0,29.74
2020-03-04 15:30:00,CHILLER-01,128.9,32.0,717.3,202.2,88.0,73.0,62.0,14.0,29.74
2020-03-04 16:00:00,CHILLER-01,128.6,32.5,727.1,209.1,90.0,73.0,59.0,13.0,29.74
2020-03-04 16:30:00,CHILLER-01,129.1,32.4,744.8,212.9,88.0,73.0,62.0,13.0,29.74
2020-03-04 17:00:00,CHILLER-01,125.2,31.5,709.6,196.7,86.0,73.0,66.0,17.0,29.74
